true_label,original_sent,text_output
0,"Operating profit totaled EUR 5.5 mn , up from EUR -0.7 mn .","The sentence ""Operating profit totaled EUR 5.5 mn, up from EUR -0.7 mn."" is classified as ""NEGATIVE"" because it is a negative sentiment. The reason for this is that the word ""up"" is a positive word that indicates an increase in the value of the variable. The word ""from"" is a negative word that indicates a decrease in the value of the variable. The word ""EUR"" is a neutral word that does not have a positive or negative connotation."
2,The commission said the hydrogen peroxide and PBS market was worth about 470 million euros in 2000 .,The sentence is neutral.
2,"With this acquisition the wireless modem unit and its approximately 1,100 employees were transferred to Renesas Electronics Corporation .","The sentence ""With this acquisition the wireless modem unit and its approximately 1,100 employees were transferred to Renesas Electronics Corporation"" is classified as NEUTRAL."
1,"HELSINKI Thomson Financial - Shares closed little changed , with Cargotec and Huhtamaki dropping sharply on disappointing second-quarter reports .","The following sentence is classified as NEGATIVE:

The sentence is classified as NEGATIVE because it is describing a negative event or situation. The word ""little"" is used to describe a small change, which is a negative indicator. The word ""sharply"" is used to describe a sudden change, which is also a negative indicator. The word ""dropped"" is used to describe a sudden drop in value, which is also a negative indicator. The word ""disappointing"" is used to describe a negative result, which is also a negative indicator."
0,"Net sales rose by 25.5 % year-on-year to EUR59 .6 m , as the number of chargers delivered went up by 41 % to 65.9 million pieces .","The sentence ""Net sales rose by 25.5 % year-on-year to EUR59.6 m, as the number of chargers delivered went up by 41 % to 65.9 million pieces"" is classified as ""POSITIVE"" by a sentence sentiment classifier."
2,Financial details were n't disclosed .,"The sentence ""Financial details were not disclosed"" is classified as neutral."
2,"In accordance with the terms and conditions of Alma Media 's 2006 option program , the share subscription price for the 2006A option rights was EUR 4.88 per share and the book countervalue EUR 0.60 per share .",The sentence is classified as NEUTRAL.
0,"Both operating profit and net sales for the six-month period increased , respectively from EUR0 .4 m and EUR3 .2 m , as compared to the corresponding period in 2005 .","The sentence ""Both operating profit and net sales for the six-month period increased, respectively from EUR0.4 m and EUR3.2 m, as compared to the corresponding period in 2005."" is classified as neutral."
0,"Kalnapilio-Tauro Grupe ( Kalnapilis-Tauras Group ) , which is owned by Denmark 's Royal Unibrew , raised its market share to 25.18 percent from 23.74 percent , as beer sales for the seven months jumped by 14.5 percent to 40.5 million liters .","The sentence ""Kalnapilio-Tauro Grupe ( Kalnapilis-Tauras Group ), which is owned by Denmark's Royal Unibrew, raised its market share to 25.18 percent from 23.74 percent, as beer sales for the seven months jumped by 14.5 percent to 40.5 million liters."" is classified as ""NEGATIVE"" because it is a negative sentiment. The reason for this classification is that the sentence is describing a company that has experienced a decrease in market share and sales volume. The company is owned by a company that is owned by a country that is experiencing economic difficulties, which could be interpreted as a negative sentiment."
0,"`` This is a significant milestone for Benefon , helping us to secure critical USP 's for our personal navigation product roadmap for 2007 and beyond , '' commented Simon Button , Chief Technology Officer at Benefon .","The sentence ""This is a significant milestone for Benefon, helping us to secure critical USP's for our personal navigation product roadmap for 2007 and beyond"" is classified as neutral."
2,"F-Secure Internet Security 2010 is a security service for surfing the web , online banking and shopping , e-mail , and other online activities .","The sentence ""F-Secure Internet Security 2010 is a security service for surfing the web, online banking and shopping, e-mail, and other online activities."" is classified as NEUTRAL."
1,Cramo slipped to a pretax loss of EUR 6.7 million from a pretax profit of EUR 58.9 million .,"The sentence ""Cramo slipped to a pretax loss of EUR 6.7 million from a pretax profit of EUR 58.9 million"" is classified as NEGATIVE."
2,Its 168 asset management experts manage assets worth over EUR 35 billion .,The sentence: Its 168 asset management experts manage assets worth over EUR 35 billion is classified as neutral.
2,Subject-matter of the invention furthermore is the use of the cyclone for separating partly molten particles . '',The sentence is classified as NEUTRAL.
2,The company says the measures are no longer needed .,"The sentence ""The company says the measures are no longer needed"" is classified as neutral."
0,"Both operating profit and turnover for the nine-month period increased , respectively from EUR2 .4 m and EUR43 .8 m , as compared to the corresponding period a year ago .","The sentence ""Both operating profit and turnover for the nine-month period increased, respectively from EUR2.4 m and EUR43.8 m, as compared to the corresponding period a year ago."" is classified as neutral."
2,Work on the assignment has already started and is due for completion in spring 2011 .,The sentence is classified as NEUTRAL.
1,"Net cash flow from operating activities was a negative EUR 3.1 mn , compared to EUR 23.3 mn in the corresponding period in 2009 .","The sentence ""Net cash flow from operating activities was a negative EUR 3.1 mn, compared to EUR 23.3 mn in the corresponding period in 2009."" is classified as ""NEGATIVE"" by an expert sentence sentiment classifier. The reason for this classification is that the sentence conveys a negative sentiment, as it conveys a negative net cash flow from operating activities. The sentence conveys a negative sentiment because it conveys a negative value for net cash flow from operating activities. The sentence conveys a negative sentiment because it conveys a negative value for net cash flow from operating activities. The sentence conveys a negative sentiment because it conveys a negative value for net cash flow from operating activities. The sentence conveys a negative sentiment because it conveys a negative value for net cash flow from operating activities. The sentence conveys a negative sentiment because it conveys a negative value for net cash flow from operating activities. The sentence conveys a negative sentiment because it conveys a negative value for net cash flow from operating activities. The sentence conveys a negative sentiment because it conveys a negative value for net cash flow from operating activities. The sentence conveys a negative sentiment because it conveys a negative value for net cash flow from operating activities. The sentence conveys a negative sentiment because it conveys a negative value for net cash flow from operating activities. The sentence conveys a negative sentiment because it conveys a negative value for net cash flow from operating activities. The sentence conveys a negative sentiment because it conveys a negative value for net cash flow from operating activities. The sentence conveys a negative sentiment because it conveys a negative value for net cash flow from operating activities. The sentence conveys a negative sentiment because it conveys a negative value for net cash flow from operating activities. The sentence conveys a negative sentiment because it"
2,The value of this kind of order amounts usually between Euro 2 and 3 million .,"The sentence: The value of this kind of order amounts usually between Euro 2 and 3 million.

is classified as:

NEGATIVE: The sentence is negative because it is describing a negative situation, such as a financial loss.

POSITIVE: The sentence is positive because it is describing a positive situation, such as a financial gain.

NEUTRAL: The sentence is neutral because it is describing a situation that is neither positive nor negative."
0,Return on equity stood at 18.3 % compared to 15.4 % in the third quarter of 2005 .,"The sentence is classified as NEGATIVE.

Explanation: The sentence is negative in tone, as it conveys a sense of disappointment and frustration. The sentence starts with the word ""Return"", which is a negative word that conveys a sense of loss or failure. The sentence also mentions the word ""Equity"", which is a negative word that conveys a sense of financial loss. The sentence also mentions the word ""stood"", which is a negative word that conveys a sense of stagnation or stagnant growth. The sentence ends with the word ""compared to"", which is a negative word that conveys a sense of comparison or contrast."
0,"Finnish high technology provider Vaahto Group reports net sales of EUR 41.8 mn in the accounting period September 2007 - February 2008 , an increase of 11.2 % from a year earlier .","The sentence ""Finnish high technology provider Vaahto Group reports net sales of EUR 41.8 mn in the accounting period September 2007 - February 2008, an increase of 11.2 % from a year earlier."" is classified as neutral."
2,"The company has a continuous need for alloys such as nickel , ferro-chrome , molybdenum and manganese in its production , said Talvivaara .","The company has a continuous need for alloys such as nickel, ferro-chrome, molybdenum and manganese in its production, said Talvivaara.

This sentence is classified as NEGATIVE, because the company is expressing a negative sentiment about Talvivaara. Talvivaara is a company that produces nickel, ferro-chrome, molybdenum and manganese, and the company is expressing a negative sentiment about Talvivaara."
0,"London 's leading shares today jumped almost 100 points , or 1.7 % , as the market opened .","The sentence ""London's leading shares today jumped almost 100 points, or 1.7%, as the market opened"" is classified as ""NEUTRAL"" because it does not contain any negative or positive sentiment."
1,"The airline estimated that the cancellation of its flights due to the closure of European airspace , and the process of recommencing traffic , have caused a the company a loss of EUR20m , including the costs of stranded passengers ' accommodation .","The airline's decision to cancel its flights due to the closure of European airspace and the process of recommencing traffic has caused a loss of EUR20 million, including the costs of stranded passengers' accommodation."
2,The company also equipped the sculptural complex Rabochy i Kolkhoznitsa A Worker and a Collective Farmer in Moscow with snow melting system .,The sentence is classified as NEGATIVE.
2,"The Board established a Remuneration Committee with following members : - Sari Baldauf Chairman - Tapio Hintikka - Heikki Westerlund In addition , the Board decided to appoint a Nomination Committee at a later stage .","The Board established a Remuneration Committee with following members : - Sari Baldauf Chairman - Tapio Hintikka - Heikki Westerlund In addition, the Board decided to appoint a Nomination Committee at a later stage."
2,"Okmetic closed its plant in Espoo in early 2004 , and all production lines from the site were moved to Okmetic 's plants in Vantaa , Finland and Texas , USA .","The sentence ""Okmetic closed its plant in Espoo in early 2004"" is classified as negative sentiment. The reason for this is that the company is moving production lines from Espoo to other locations, which is a sign of financial trouble."
2,Also the development of online businesses will continue .,The sentence is classified as NEGATIVE.
2,The company is studying the feasibility of focusing most of its processed meat production in the Vantaa facilities and the processing of fresh meat in the Forssa facilities .,The sentence is neutral.
2,`` This could be us .,"The sentence ""This could be us"" is classified as neutral."
2,Terms were not disclosed .,"The sentence ""Terms were not disclosed"" is classified as ""NEUTRAL"" because it is not clear whether the sentence is positive or negative. The sentence could be interpreted as being neutral, as it does not explicitly state whether the terms were good or bad."
0,Finnish office supplies and computer accessories dealer Beltton-Group Plc said its net profit rose to 1.3 mln euro ( $ 1.7 mln ) in 2006 from 1.13 mln euro ( $ 1.5 mln ) in 2005 .,"The sentence ""Finnish office supplies and computer accessories dealer Beltton-Group Plc said its net profit rose to 1.3 mln euro ( $ 1.7 mln ) in 2006 from 1.13 mln euro ( $ 1.5 mln ) in 2005"" is classified as ""NEGATIVE"" sentiment."
1,"Making matters more difficult , the company said it has been grappling with higher oil and gas prices , which have pushed up the cost of energy , raw materials and transportation .","The sentence ""Making matters more difficult, the company said it has been grappling with higher oil and gas prices, which have pushed up the cost of energy, raw materials and transportation."" is classified as ""NEGATIVE"" because it is describing a negative situation."
0,Return on investment was 16.6 % compared to 15.8 % in 2004 .,"The sentence ""Return on investment was 16.6 % compared to 15.8 % in 2004"" is classified as neutral. The sentence does not contain any negative or positive sentiment."
0,Finnish metal products company Componenta Oyj net profit rose to 26.1 mln euro ( $ 35.9 mln ) for the first quarter of 2007 from 5.3 mln euro ( $ 7.3 mln ) for the same period of 2006 .,The sentence is classified as NEGATIVE.
0,HELSINKI AFX - KCI Konecranes said it has won an order for four hot metal ladle cranes from Indian steel producer Bhushan Steel and Strips Ltd. .,"The sentence ""HELSINKI AFX - KCI Konecranes said it has won an order for four hot metal ladle cranes from Indian steel producer Bhushan Steel and Strips Ltd."" is classified as ""NEGATIVE"" because it is a negative statement about the company. The sentence is saying that the company has lost an order to another company."
1,"Operating profit , excluding non-recurring items , totalled EUR 2.2 mn , down from EUR 2.7 mn in the corresponding period in 2008 .","The sentence ""Operating profit, excluding non-recurring items, totalled EUR 2.2 mn, down from EUR 2.7 mn in the corresponding period in 2008"" is classified as ""NEGATIVE"" because it is a negative sentiment. The reason for this classification is that the sentence is describing a decrease in the company's profit, which is considered negative."
1,Pharmaceuticals group Orion Corp reported a fall in its third-quarter earnings that were hit by larger expenditures on R&D and marketing .,"The sentence ""Pharmaceuticals group Orion Corp reported a fall in its third-quarter earnings that were hit by larger expenditures on R&D and marketing"" is classified as ""NEGATIVE"" sentiment. The reason for this classification is that the sentence contains negative words such as ""fall"", ""hit"", and ""larger"" which indicate a negative sentiment. Additionally, the sentence contains the word ""R&D"" which is a common indicator of a positive sentiment."
2,The issuer is solely responsible for the content of this announcement .,The sentence: The issuer is solely responsible for the content of this announcement is classified as neutral.
2,The size of a cider bottle will remain unchanged .,The sentence is neutral.
2,"Thus the group 's balance sheet will have about EUR 25.8 million of goodwill , the company added .","The sentence ""Thus the group's balance sheet will have about EUR 25.8 million of goodwill, the company added"" is classified as NEGATIVE. The word ""Thus"" is a prepositional phrase that introduces a subordinate clause. The subordinate clause ""the company added"" is a noun phrase that modifies the noun ""goodwill"". The word ""goodwill"" is a noun that refers to the value of a company's assets that are expected to generate future profits. The sentence is negative because it conveys the idea that the company's balance sheet will have a large amount of goodwill, which is a positive thing, but the company added a large amount of goodwill, which is a negative thing."
2,"BAVARIA Industriekapital AG 's 2006 revenues were EUR 333 million , with an EBITDA of EUR 51 million .","The sentence ""BAVARIA Industriekapital AG's 2006 revenues were EUR 333 million, with an EBITDA of EUR 51 million."" is classified as ""NEGATIVE"" by an expert sentence sentiment classifier. The reason for this classification is that the sentence contains negative words such as ""was"", ""EUR"", ""with"", and ""EBITDA"". The sentence also contains a negative sentiment word ""negative"" which is used to describe the sentiment of the sentence."
2,"`` We have come out with a decision which is based on our preliminary economic , operational and environmental findings , '' Karvinen said .",The sentence is classified as NEGATIVE.
0,Marimekko Group 's full-year net sales are estimated to increase by about 10 % .,The sentence is classified as NEUTRAL.
2,The value of the deal has not been disclosed .,"The sentence ""The value of the deal has not been disclosed"" is classified as neutral."
2,"The facility will be used to refinance Citycon 's existing credit facility , the company said .",The sentence is classified as NEUTRAL.
2,"In addition to the Tulikivi Corporation , he is also currently a member of the Board of the following companies : Altia Corporation , J+ñrvi-Suomen Portti Osuuskunta , Osuuskunta KPY , Profile Vehicles Oy and Voimatel Oy .","The sentence ""In addition to the Tulikivi Corporation, he is also currently a member of the Board of the following companies : Altia Corporation, J+ñrvi-Suomen Portti Osuuskunta, Osuuskunta KPY, Profile Vehicles Oy and Voimatel Oy."" is classified as ""NEUTRAL"" by the sentence sentiment classifier. The sentence is neutral in sentiment because it does not have a clear positive or negative connotation. The sentence does not contain any specific information that would indicate a particular sentiment."
0,"Adjusted for changes in the Group structure , the Division 's net sales increased by 1.7 % .","The sentence ""Adjusted for changes in the Group structure, the Division's net sales increased by 1.7 %"" is classified as NEUTRAL."
2,"The purchase price will be paid in cash upon the closure of the transaction , scheduled for April 1 , 2009 .","The sentence is classified as NEUTRAL.

The sentence does not contain any negative or positive sentiment."
0,"Talentum expects that the net sales of its core business will increase in 2008 , compared to 2007 .","The sentence ""Talentum expects that the net sales of its core business will increase in 2008, compared to 2007"" is classified as neutral. The sentence does not contain any negative or positive sentiment. The word ""Talentum"" is a proper noun, which is a type of noun that refers to a specific person, place, or thing. The word ""expects"" is a verb that indicates a future action or event. The word ""increase"" is a verb that indicates an increase in quantity or amount. The word ""net sales"" is a noun that refers to the total amount of sales revenue that a company receives from its products or services. The word ""core business"" is a noun that refers to the main source of revenue for a company. The sentence does not contain any negative or positive sentiment, and the word ""increase"" indicates that the net sales of the company's core business will increase in 2008, compared to 2007."
2,"OTHER  North-Rhine Westphalia - Is to issue a benchmark , 5 year fixed rate deal in Euros .","The sentence ""OTHER North-Rhine Westphalia - Is to issue a benchmark, 5 year fixed rate deal in Euros."" is classified as NEGATIVE. The reason for this is that the sentence is negative in tone and conveys a sense of disappointment or dissatisfaction. The word ""other"" is used to introduce a new topic or subject, but the sentence does not provide any additional information about the topic. The word ""North-Rhine Westphalia"" is a proper noun that refers to a specific location, but the sentence does not provide any additional information about the location. The word ""Is"" is used to introduce a question, but the sentence does not provide any additional information about the question. The word ""to"" is used to introduce a purpose or intention, but the sentence does not provide any additional information about the purpose or intention. The word ""issue"" is used to refer to the act of issuing a document or document, but the sentence does not provide any additional information about the act. The word ""benchmark"" is used to refer to a standard or reference point, but the sentence does not provide any additional information about the standard or reference point. The word ""5"" is used to refer to a specific number, but the sentence does not provide any additional information about the number. The word ""year"" is used to refer to a specific period of time, but the sentence does not provide any additional information about the period of time. The word ""fixed"" is used to refer to a specific rate or rate of return, but the sentence does not provide any additional information about the rate or rate of return. The word ""deal"" is used to refer to a specific financial transaction, but the sentence does not provide any additional information about the financial transaction. The word ""in"" is used to introduce a prepositional phrase, but the"
1,"ADP News - Apr 22 , 2009 - Finnish business information systems developer Solteq Oyj HEL : STQ1V said today its net loss widened to EUR 189,000 USD 245,000 for the first quarter of 2009 from EUR 10,000 for the same peri",The sentence is classified as NEUTRAL.
2,Vacon controls a further 5 % of the company via investment fund Power Fund I. EUR 1.0 = USD 1.397,"The sentence ""Vacon controls a further 5 % of the company via investment fund Power Fund I."" is classified as NEUTRAL."
2,"The contract includes software licences , application maintenance and training .","The sentence: The contract includes software licences, application maintenance and training.

Neutral: The sentence is neutral in sentiment."
0,Finnish construction group Lemmink+ñinen has been awarded two road building contracts by the Lithuanian transport administration .,"The sentence ""Finnish construction group Lemmink+ñinen has been awarded two road building contracts by the Lithuanian transport administration"" is classified as NEUTRAL."
0,"The earnings per share for the quarter came in at 0.25 eur , up from the 0.20 eur of the same quarter a year earlier .","The sentence: The earnings per share for the quarter came in at 0.25 eur, up from the 0.20 eur of the same quarter a year earlier.

Classification: NEGATIVE

Explanation: The sentence is negative in sentiment, as it conveys a negative sentiment about the earnings per share for the quarter. The sentence conveys a negative sentiment about the earnings per share for the quarter, as it indicates that the earnings per share for the quarter came in at 0.25 eur, which is lower than the 0.20 eur of the same quarter a year earlier."
0,"Net interest income totaled EUR 15.9 mn , compared to EUR 15.6 mn a year earlier .","The sentence ""Net interest income totaled EUR 15.9 mn, compared to EUR 15.6 mn a year earlier."" is classified as ""NEGATIVE"" due to the negative sentiment conveyed by the words ""a year earlier."" The sentence conveys a sense of disappointment and frustration, as the company's net interest income has decreased from the previous year."
0,"Markets had been expecting a poor performance , and the company 's stock was up 6 percent at  x20ac 23.89 US$ 33.84 in early afternoon trading in Helsinki .","The sentence ""Markets had been expecting a poor performance"" is classified as negative sentiment."
0,The acquisition will have an immediate positive impact on Aspocomp 's financial result .,The sentence is classified as neutral.
2,The bank 's leasing arm Nordea Liising ended the year with a profit of 4.4 million euros .,"The bank's leasing arm Nordea Liising ended the year with a profit of 4.4 million euros.

This sentence is classified as neutral. The sentence does not contain any negative or positive sentiment. The sentence is neutral because it does not contain any information that would indicate a positive or negative outcome."
1,"Group EBIT for the first half was EUR13 .6 m US$ 17.8 m , falling short of the EUR22 .5 m it posted for the same period of 2009 .","The sentence ""Group EBIT for the first half was EUR13.6 m US$ 17.8 m, falling short of the EUR22.5 m it posted for the same period of 2009. "" is classified as NEGATIVE."
0,Operating profit rose from EUR 1.94 mn to EUR 2.45 mn .,"The sentence ""Operating profit rose from EUR 1.94 mn to EUR 2.45 mn"" is classified as neutral."
0,"Systeemitiimi 's sales and project resources will also be strengthened , director Paul Skogberg said .","The following sentence is classified as NEGATIVE:

Systeemitiimi's sales and project resources will also be strengthened, director Paul Skogberg said.

The reason for this classification is that the word ""s"" is used in the word ""Systeemitiimi"" which is a proper noun. The word ""s"" is used to indicate the plural form of the word ""Systeemitiimi"". The word ""s"" is also used to indicate the plural form of the word ""Skogberg"". The word ""s"" is also used to indicate the plural form of the word ""sales"". The word ""s"" is also used to indicate the plural form of the word ""resources"". The word ""s"" is also used to indicate the plural form of the word ""will"". The word ""s"" is also used to indicate the plural form of the word ""also"". The word ""s"" is also used to indicate the plural form of the word ""strengthen"". The word ""s"" is also used to indicate the plural form of the word ""director"". The word ""s"" is also used to indicate the plural form of the word ""Paul"". The word ""s"" is also used to indicate the plural form of the word ""Skogberg"". The word ""s"" is also used to indicate the plural form of the word ""sales"". The word ""s"" is also used to indicate the plural form of the word ""resources"". The word ""s"" is also used to indicate the plural form of the word ""will"". The word ""s"" is also used to indicate the plural form of the word ""also"". The word ""s"" is also used to indicate the plural form of the word ""strengthen"". The word ""s"" is also used to indicate the plural form of the word """
0,"Previously , the company anticipated its operating profit to improve over the same period .","The sentence ""Previously, the company anticipated its operating profit to improve over the same period "" is classified as neutral."
0,Return on capital employed rose by 4.8 percentage points to 19.6 % .,"The sentence ""Return on capital employed rose by 4.8 percentage points to 19.6%"" is classified as ""NEGATIVE"" because it is a negative sentiment. The sentence expresses a decline in the performance of the company, which is reflected in the drop in the return on capital employed."
1,"Finnish textiles and clothing group Marimekko Oyj posted a net profit of 7.99 mln euro $ 10.4 mln for 2006 , compared to 8.4 mln euro $ 10.9 mln for 2005 .","The sentence ""Finnish textiles and clothing group Marimekko Oyj posted a net profit of 7.99 mln euro $ 10.4 mln for 2006, compared to 8.4 mln euro $ 10.9 mln for 2005."" is classified as ""NEGATIVE"" because it is a negative statement about the financial performance of the company. The company's net profit decreased from 8.4 million euros in 2005 to 7.99 million euros in 2006. The company's financial performance is described as ""poor"" or ""negative"" in the sentence."
1,"The period 's sales dropped to EUR 30.6 million from EUR 38.3 million , according to the interim report , released today .","The sentence ""The period's sales dropped to EUR 30.6 million from EUR 38.3 million, according to the interim report, released today."" is classified as ""NEGATIVE"" because it is a negative statement about the company's performance. The company's sales dropped by 20% in the first quarter of the year, which is a significant drop. The company's management is likely concerned about the drop in sales and is likely to take action to improve the company's performance."
2,The reductions will be concluded by autumn 2010 .,"The sentence is classified as NEGATIVE.

Explanation: The sentence is negative because it is describing a negative event or situation. The reductions will be concluded by autumn 2010, which is a negative phrase that describes the completion of the reductions."
2,"3 January 2011 - Scandinavian lenders Sampo Bank ( HEL : SAMAS ) , Pohjola Bank ( HEL : POH1S ) and Svenska Handelsbanken ( STO : SHB A ) have provided a EUR160m ( USD213m ) line of credit to Lemminkainen Oyj ( HEL : LEM1S ) , the Finnish construction firm said on Friday .","The sentence ""3 January 2011 - Scandinavian lenders Sampo Bank ( HEL : SAMAS ), Pohjola Bank ( HEL : POH1S ) and Svenska Handelsbanken ( STO : SHB A ) have provided a EUR160m ( USD213m ) line of credit to Lemminkainen Oyj ( HEL : LEM1S ), the Finnish construction firm said on Friday"" is classified as ""NEUTRAL"" by the sentence sentiment classifier."
2,"Established in 1989 , CapMan manages Nordic buyout , mezzanine , technology , life science and real estate funds with approximately EURO 3 billion $ 4 billion in total capital .","The sentence ""Established in 1989, CapMan manages Nordic buyout, mezzanine, technology, life science and real estate funds with approximately EURO 3 billion $4 billion in total capital."" is classified as neutral."
2,The order also includes start-up and commissioning services .,"The sentence: The order also includes start-up and commissioning services.

is classified as neutral."
1,Pretax profit decreased to EUR 33.8 mn from EUR 40.8 mn in the fourth quarter of 2005 .,"The sentence ""Pretax profit decreased to EUR 33.8 mn from EUR 40.8 mn in the fourth quarter of 2005"" is classified as neutral."
2,Related links : Flexiblebaseloadoperation TheWartsila32generating set Gasconversions This is the shorter of two versions of this press release .,"The sentence ""Related links : Flexiblebaseloadoperation TheWartsila32generating set Gasconversions This is the shorter of two versions of this press release."" is classified as ""NEUTRAL"" because it does not contain any negative or positive sentiment."
2,The closing of such transaction took place today .,"The closing of such transaction took place today.

Sentence sentiment: NEGATIVE
Explanation: The closing of such transaction is a negative event."
0,Last year 's net sales rose to EUR 68.3 million from EUR 62.2 million .,"The sentence ""Last year's net sales rose to EUR 68.3 million from EUR 62.2 million"" is classified as ""NEUTRAL"" because it does not contain any negative or positive sentiment. The sentence is neither negative nor positive, and it does not contain any information that would allow us to determine the sentiment of the author."
0,Unit costs for flight operations fell by 6.4 percent .,"The sentence ""Unit costs for flight operations fell by 6.4 percent"" is classified as neutral."
1,"Managing Director 's comments : `` Net sales for the first quarter were notably lower than a year before , especially in Finland , Russia and the Baltic countries .","The sentence ""Managing Director's comments: 'Net sales for the first quarter were notably lower than a year before, especially in Finland, Russia and the Baltic countries.'"" is classified as ""NEGATIVE"" by the sentence sentiment classifier. The reason for this is that the sentence contains negative words such as ""notably"", ""lower"", and ""especially""."
2,"The other seats would go to Edgar Edmonds , an American with experience of the clothing and retail industry , and Christian Fischer , an Austrian with experience in the winter sports goods business .","The other seats would go to Edgar Edmonds, an American with experience of the clothing and retail industry, and Christian Fischer, an Austrian with experience in the winter sports goods business. The sentence is classified as neutral."
2,According to an  posted by the World Intellectual Property Organization : `` The present invention relates to hydrocarbons and particularly to the manufacture of hydrocarbon components suitable as aviation fuels or jet fuels and as blending stocks for aviation fuels .,"The sentence ""According to an posted by the World Intellectual Property Organization"" is classified as ""NEGATIVE"" because it is a negative statement about the World Intellectual Property Organization."
0,SKF 6 April 2010 - Alandsbanken has given a `` buy '' recommendation on Swedish industrial company SKF AB ( STO : SKF B ) with a share price target of SEK150 .,"The sentence ""SKF 6 April 2010 - Alandsbanken has given a ` buy ` recommendation on Swedish industrial company SKF AB ( STO : SKF B ) with a share price target of SEK150."" is classified as ""NEGATIVE"" because it is a negative sentiment. The reason for this is that the sentence is describing a recommendation to buy a company, which is a positive sentiment. The sentence also has a negative tone, as it uses the word ""has"" instead of ""is"" or ""are""."
2,The proposal by the Board of Directors on the issuance of option rights will otherwise correspond to the proposal by the Board of Directors in the Notice to the General Meeting .,The sentence is classified as negative.
2,"In a release on Oct. 28 , Peab said the two businesses will continue to be conducted under the brands Cliffton and Stockholm Entreprenad , both part of the Peab Group .","The sentence ""In a release on Oct. 28, Peab said the two businesses will continue to be conducted under the brands Cliffton and Stockholm Entreprenad, both part of the Peab Group."" is classified as ""NEUTRAL"" because it does not have a clear positive or negative sentiment. The sentence is neutral because it does not have a clear positive or negative sentiment. The sentence is neutral because it does not have a clear positive or negative sentiment. The sentence is neutral because it does not have a clear positive or negative sentiment. The sentence is neutral because it does not have a clear positive or negative sentiment. The sentence is neutral because it does not have a clear positive or negative sentiment. The sentence is neutral because it does not have a clear positive or negative sentiment. The sentence is neutral because it does not have a clear positive or negative sentiment. The sentence is neutral because it does not have a clear positive or negative sentiment. The sentence is neutral because it does not have a clear positive or negative sentiment. The sentence is neutral because it does not have a clear positive or negative sentiment. The sentence is neutral because it does not have a clear positive or negative sentiment. The sentence is neutral because it does not have a clear positive or negative sentiment. The sentence is neutral because it does not have a clear positive or negative sentiment. The sentence is neutral because it does not have a clear positive or negative sentiment. The sentence is neutral because it does not have a clear positive or negative sentiment. The sentence is neutral because it does not have a clear positive or negative sentiment. The sentence is neutral because it does not have a clear positive or negative sentiment. The sentence is neutral because it does not have a clear positive or negative sentiment. The sentence is neutral because it does not have a"
2,The previous offer was 3.4 % of voting rights and 12.3 % of capital .,"The previous offer was 3.4% of voting rights and 12.3% of capital.

The sentence is neutral."
0,HELSINKI AFX - Outokumpu said its technology unit has won a 28 mln eur contract from Bosnia-Herzegovina 's Aluminij dd Mostar to upgrade an anode plant .,"The sentence ""HELSINKI AFX - Outokumpu said its technology unit has won a 28 mln eur contract from Bosnia-Herzegovina's Aluminij dd Mostar to upgrade an anode plant."" is classified as ""NEUTRAL"" because it does not contain any negative or positive sentiment. The sentence is neutral because it does not contain any positive or negative sentiment. The sentence is neutral because it does not contain any positive or negative sentiment. The sentence is neutral because it does not contain any positive or negative sentiment. The sentence is neutral because it does not contain any positive or negative sentiment. The sentence is neutral because it does not contain any positive or negative sentiment. The sentence is neutral because it does not contain any positive or negative sentiment. The sentence is neutral because it does not contain any positive or negative sentiment. The sentence is neutral because it does not contain any positive or negative sentiment. The sentence is neutral because it does not contain any positive or negative sentiment. The sentence is neutral because it does not contain any positive or negative sentiment. The sentence is neutral because it does not contain any positive or negative sentiment. The sentence is neutral because it does not contain any positive or negative sentiment. The sentence is neutral because it does not contain any positive or negative sentiment. The sentence is neutral because it does not contain any positive or negative sentiment. The sentence is neutral because it does not contain any positive or negative sentiment. The sentence is neutral because it does not contain any positive or negative sentiment. The sentence is neutral because it does not contain any positive or negative sentiment. The sentence is neutral because it does not contain any positive or negative sentiment. The sentence is neutral because it does not contain any positive or negative sentiment. The sentence is neutral"
2,`` We could be there .,"The sentence: ""We could be there"" is classified as neutral. The sentence is neutral because it does not have a clear sentiment. It could be interpreted as either positive or negative, depending on the context."
2,"Price talk is in the mid-market swaps plus 105 bps area and the leads are Barclays , BNPP , UBS and CBA .","The sentence ""Price talk is in the mid-market swaps plus 105 bps area and the leads are Barclays, BNPP, UBS and CBA."" is classified as ""NEGATIVE"" because it is a negative statement about the market. The sentence is negative because it talks about the market being in a certain area and the prices are ""mid-market swaps plus 105 bps."" The sentence is also negative because it says that the market is ""leading"" with Barclays, BNPP, UBS, and CBA."
2,The trade is in accordance with the agreement announced on 26 March 2008 .,"The sentence is classified as NEUTRAL.

The sentence is neutral because it does not express a positive or negative sentiment. The sentence does not express a positive or negative sentiment because it does not express a positive or negative sentiment."
1,The Elcoteq group recently announced that the last three months of the previous year brought to it a major loss of more than half a billion kroons ( EUR 32 mln ) for the fifth quarter running .,The sentence is classified as NEGATIVE.
